,-1,1,-2,2,-3,3,-4,4,-5,5,-6,6,-7,7,-8,8,-9,9,-10,10,-11,11,-12,12,0,RegionName,start_station
54,349400.0,349700.0,348100.0,348100.0,350000.0,346200.0,352400.0,344100.0,352200.0,343700.0,352000.0,343900.0,353600.0,343600.0,353000.0,344200.0,351400.0,346200.0,351100.0,347800.0,350900.0,348900.0,349200.0,350900.0,350600.0,Dupont Circle,lynn+&+19th+st+north
55,400200.0,399400.0,400700.0,400000.0,401900.0,400000.0,403300.0,399900.0,403400.0,400700.0,403800.0,401400.0,404500.0,401800.0,404400.0,403600.0,402400.0,409700.0,399900.0,417200.0,397400.0,419400.0,394900.0,414200.0,399700.0,Dupont Circle,lyttonsville+rd+&+lyttonsville+pl
56,353000.0,352000.0,351400.0,352200.0,351100.0,352400.0,350900.0,350000.0,349200.0,348100.0,347400.0,349400.0,346800.0,350600.0,344800.0,349700.0,341400.0,348100.0,338800.0,346200.0,338100.0,344100.0,337300.0,343700.0,353600.0,Dupont Circle,massachusetts+ave+&+dupont+circle+nw
57,376100.0,380700.0,374600.0,382300.0,372400.0,384000.0,369700.0,388100.0,367400.0,392600.0,365100.0,394200.0,362400.0,393100.0,359400.0,392400.0,357400.0,392500.0,356300.0,392500.0,355500.0,393000.0,353800.0,394200.0,378300.0,Dupont Circle,new+hampshire+ave+&+t+st+nw
59,502700.0,508700.0,502500.0,511900.0,504800.0,513900.0,506500.0,516800.0,504400.0,524200.0,499200.0,534300.0,494500.0,542100.0,491800.0,545500.0,490000.0,550300.0,487500.0,558800.0,480900.0,568100.0,472500.0,575200.0,504700.0,Sixteenth Street Heights,14th+st+&+colorado+ave+nw
60,461900.0,464700.0,459100.0,468100.0,456400.0,468000.0,454600.0,461200.0,451100.0,455300.0,446200.0,456800.0,445200.0,458200.0,437200.0,455700.0,422600.0,452800.0,416000.0,453800.0,420000.0,456700.0,422300.0,457700.0,463700.0,Sixteenth Street Heights,14th+st+heights+/+14th+&+crittenden+st+nw
61,502700.0,508700.0,502500.0,511900.0,504800.0,513900.0,506500.0,516800.0,504400.0,524200.0,499200.0,534300.0,494500.0,542100.0,491800.0,545500.0,490000.0,550300.0,487500.0,558800.0,480900.0,568100.0,472500.0,575200.0,504700.0,Sixteenth Street Heights,georgia+ave+&+emerson+st+nw
62,875900.0,886200.0,875300.0,892800.0,877400.0,890800.0,875800.0,880700.0,870800.0,880400.0,863900.0,883900.0,860200.0,879900.0,856500.0,870700.0,862900.0,866000.0,871400.0,866700.0,870800.0,866600.0,863400.0,861000.0,878600.0,Georgetown,18th+&+m+st+nw
63,875300.0,878600.0,877400.0,886200.0,875800.0,892800.0,870800.0,890800.0,863900.0,880700.0,860200.0,880400.0,856500.0,883900.0,862900.0,879900.0,871400.0,870700.0,870800.0,866000.0,863400.0,866700.0,861900.0,866600.0,875900.0,Georgetown,21st+&+m+st+nw
65,894700.0,903500.0,884800.0,904100.0,877700.0,901000.0,874400.0,894800.0,875300.0,900800.0,870600.0,915600.0,861700.0,925100.0,855700.0,929200.0,861000.0,935900.0,866600.0,941000.0,866700.0,943100.0,866000.0,946200.0,900100.0,Georgetown,24th+&+n+st+nw
67,1006000.0,1014900.0,1001400.0,1011300.0,997900.0,1004000.0,994500.0,1004200.0,990300.0,1014100.0,985900.0,1024100.0,980200.0,1028600.0,979700.0,1032700.0,978700.0,1040100.0,968600.0,1050300.0,953400.0,1063900.0,946200.0,1081100.0,1012100.0,Georgetown,34th+&+water+st+nw
68,875900.0,886200.0,875300.0,892800.0,877400.0,890800.0,875800.0,880700.0,870800.0,880400.0,863900.0,883900.0,860200.0,879900.0,856500.0,870700.0,862900.0,866000.0,871400.0,866700.0,870800.0,866600.0,863400.0,861000.0,878600.0,Georgetown,37th+&+o+st+nw+/+georgetown+university
69,875900.0,886200.0,875300.0,892800.0,877400.0,890800.0,875800.0,880700.0,870800.0,880400.0,863900.0,883900.0,860200.0,879900.0,856500.0,870700.0,862900.0,866000.0,871400.0,866700.0,870800.0,866600.0,863400.0,861000.0,878600.0,Georgetown,convention+center+/+7th+&+m+st+nw
70,875900.0,886200.0,875300.0,892800.0,877400.0,890800.0,875800.0,880700.0,870800.0,880400.0,863900.0,883900.0,860200.0,879900.0,856500.0,870700.0,862900.0,866000.0,871400.0,866700.0,870800.0,866600.0,863400.0,861000.0,878600.0,Georgetown,georgetown+harbor+/+30th+st+nw
72,929200.0,941000.0,925100.0,943100.0,915600.0,946200.0,900800.0,953400.0,894800.0,968600.0,901000.0,978700.0,904100.0,979700.0,903500.0,980200.0,900100.0,985900.0,894700.0,990300.0,884800.0,994500.0,877700.0,997900.0,935900.0,Georgetown,wisconsin+ave+&+o+st+nw
73,1115200.0,1115400.0,1115300.0,1122400.0,1117700.0,1117100.0,1149500.0,1108200.0,1166300.0,1110900.0,1139400.0,1120200.0,1105500.0,1131000.0,1095600.0,1138700.0,1081100.0,1155600.0,1063900.0,1175800.0,1050300.0,1181200.0,1040100.0,1162900.0,1112100.0,Georgetown,woodmont+ave+&+strathmore+st
74,356400.0,355600.0,354000.0,357800.0,356400.0,364500.0,360500.0,369900.0,360500.0,372400.0,357500.0,371700.0,356400.0,370400.0,358100.0,372600.0,356800.0,377300.0,351300.0,380100.0,346500.0,378300.0,340500.0,373000.0,357700.0,Foggy Bottom,18th+&+c+st+nw
75,307800.0,310900.0,309500.0,313300.0,310800.0,314700.0,311300.0,316600.0,310500.0,317700.0,309500.0,317600.0,308100.0,319100.0,306400.0,321700.0,305500.0,324500.0,307100.0,325600.0,314300.0,324000.0,322300.0,322600.0,307900.0,Foggy Bottom,18th+st+&+pennsylvania+ave+nw
76,313900.0,322300.0,311400.0,314300.0,311800.0,307100.0,312300.0,305500.0,,306400.0,,308100.0,,309500.0,,310500.0,,311300.0,,310800.0,,309500.0,,307800.0,320400.0,Foggy Bottom,19th+st+&+constitution+ave+nw
77,311400.0,320400.0,311800.0,322300.0,312300.0,314300.0,,307100.0,,305500.0,,306400.0,,308100.0,,309500.0,,310500.0,,311300.0,,310800.0,,309500.0,313900.0,Foggy Bottom,19th+st+&+pennsylvania+ave+nw
78,322500.0,320100.0,322600.0,320900.0,324000.0,322700.0,325600.0,325800.0,324500.0,329700.0,321700.0,333700.0,319100.0,338700.0,317600.0,343400.0,317700.0,346200.0,316600.0,348300.0,314700.0,349000.0,313300.0,348700.0,321000.0,Foggy Bottom,20th+st+&+virginia+ave+nw
79,311400.0,320400.0,311800.0,322300.0,312300.0,314300.0,,307100.0,,305500.0,,306400.0,,308100.0,,309500.0,,310500.0,,311300.0,,310800.0,,309500.0,313900.0,Foggy Bottom,21st+&+i+st+nw
80,322500.0,320100.0,322600.0,320900.0,324000.0,322700.0,325600.0,325800.0,324500.0,329700.0,321700.0,333700.0,319100.0,338700.0,317600.0,343400.0,317700.0,346200.0,316600.0,348300.0,314700.0,349000.0,313300.0,348700.0,321000.0,Foggy Bottom,21st+st+&+constitution+ave+nw
81,317600.0,321700.0,317700.0,324500.0,316600.0,325600.0,314700.0,324000.0,313300.0,322600.0,310900.0,322500.0,307900.0,321000.0,307800.0,320100.0,309500.0,320900.0,310800.0,322700.0,311300.0,325800.0,310500.0,329700.0,319100.0,Foggy Bottom,21st+st+&+pennsylvania+ave+nw
82,319100.0,324500.0,317600.0,325600.0,317700.0,324000.0,316600.0,322600.0,314700.0,322500.0,313300.0,321000.0,310900.0,320100.0,307900.0,320900.0,307800.0,322700.0,309500.0,325800.0,310800.0,329700.0,311300.0,333700.0,321700.0,Foggy Bottom,22nd+&+i+st+nw+/+foggy+bottom
84,355600.0,364500.0,357700.0,369900.0,356400.0,372400.0,354000.0,371700.0,356400.0,370400.0,360500.0,372600.0,360500.0,377300.0,357500.0,380100.0,356400.0,378300.0,358100.0,373000.0,356800.0,371200.0,351300.0,356100.0,357800.0,Foggy Bottom,henry+bacon+dr+&+lincoln+memorial+circle+nw
85,325600.0,322600.0,324500.0,322500.0,321700.0,321000.0,319100.0,320100.0,317600.0,320900.0,317700.0,322700.0,316600.0,325800.0,314700.0,329700.0,313300.0,333700.0,310900.0,338700.0,307900.0,343400.0,307800.0,346200.0,324000.0,Foggy Bottom,lincoln+memorial
86,339600.0,333100.0,339700.0,330300.0,339400.0,330300.0,341800.0,330200.0,345800.0,329300.0,348200.0,328500.0,348700.0,332900.0,349000.0,340500.0,348300.0,346500.0,346200.0,351300.0,343400.0,356800.0,338700.0,358100.0,337700.0,Foggy Bottom,new+hampshire+ave+&+24th+st+nw
87,313900.0,322300.0,311400.0,314300.0,311800.0,307100.0,312300.0,305500.0,,306400.0,,308100.0,,309500.0,,310500.0,,311300.0,,310800.0,,309500.0,,307800.0,320400.0,Foggy Bottom,us+dept+of+state+/+virginia+ave+&+21st+st+nw
88,611700.0,609600.0,614900.0,611300.0,617700.0,608400.0,620700.0,604200.0,,606800.0,,612100.0,,615600.0,,616400.0,,617100.0,,617700.0,,619700.0,,620900.0,608100.0,Mount Pleasant,harvard+st+&+adams+mill+rd+nw
89,614900.0,608100.0,617700.0,609600.0,620700.0,611300.0,,608400.0,,604200.0,,606800.0,,612100.0,,615600.0,,616400.0,,617100.0,,617700.0,,619700.0,611700.0,Mount Pleasant,lamont+&+mt+pleasant+nw
